caption,video_id,sent_len
a baby playing with a cat,Kxa0mnDj0bs_15_20.avi,6
a boy is playing with a cat,Kxa0mnDj0bs_15_20.avi,7
a cat and a boy play together,Kxa0mnDj0bs_15_20.avi,7
a cat hits a toddler on the head,Kxa0mnDj0bs_15_20.avi,8
a cat is attacking the head of a toddler,Kxa0mnDj0bs_15_20.avi,9
a cat is hitting a toddler on the head,Kxa0mnDj0bs_15_20.avi,9
a cat is swatting at a baby,Kxa0mnDj0bs_15_20.avi,7
a cat paws a toddler,Kxa0mnDj0bs_15_20.avi,5
a cat paws at a childs head,Kxa0mnDj0bs_15_20.avi,7
a cat rapidly swats a kid in the head,Kxa0mnDj0bs_15_20.avi,9
the cat scratched the toddler,Kxa0mnDj0bs_15_20.avi,5
the cat tapped the boy's head,Kxa0mnDj0bs_15_20.avi,6
a man is playing the guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing a guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing the guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing a guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing guitar,cLNrpO6wBk4_37_47.avi,5
a man is playing a guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing guitar,cLNrpO6wBk4_37_47.avi,5
a man plays an acoustic guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing a guitar,cLNrpO6wBk4_37_47.avi,6
a man playing a guitar,cLNrpO6wBk4_37_47.avi,5
the man played his guitar,cLNrpO6wBk4_37_47.avi,5
the man is playing the guitar,cLNrpO6wBk4_37_47.avi,6
a guy is playing his guitar,cLNrpO6wBk4_37_47.avi,6
a man is playing the guitar,cLNrpO6wBk4_37_47.avi,6
the man strummed on his guitar,cLNrpO6wBk4_37_47.avi,6
a small dog plays on the couch,nV3Wv8iHp4U_0_38.avi,7
a cute puppy wearing a dress,nV3Wv8iHp4U_0_38.avi,6
a dog is playing on a sofa,nV3Wv8iHp4U_0_38.avi,7
a little dog runs around on a couch,nV3Wv8iHp4U_0_38.avi,8
a puppy is playing on a settee,nV3Wv8iHp4U_0_38.avi,7
a puppy is playing on a sofa,nV3Wv8iHp4U_0_38.avi,7
a puppy is playing on sofa,nV3Wv8iHp4U_0_38.avi,6
a puppy is playing on the couch,nV3Wv8iHp4U_0_38.avi,7
a puppy is running around on a sofa,nV3Wv8iHp4U_0_38.avi,8
a puppy is wearing a dress,nV3Wv8iHp4U_0_38.avi,6
a small dog is playing on the sofa,nV3Wv8iHp4U_0_38.avi,8
the dog is trying to get off the couch,nV3Wv8iHp4U_0_38.avi,9
the dog tried to get off the couch,nV3Wv8iHp4U_0_38.avi,8
the dog tried to get off the couch,nV3Wv8iHp4U_0_38.avi,8
two hamsters are eating,kNHivduxQWg_0_14.avi,4
hamsters are eating,kNHivduxQWg_0_14.avi,3
two pigs are eating their food,kNHivduxQWg_0_14.avi,6
two guinea pigs are eating vegetation,kNHivduxQWg_0_14.avi,6
two guinea pigs are eating leaves,kNHivduxQWg_0_14.avi,6
two hamsters are eating leaves,kNHivduxQWg_0_14.avi,5
gerbal'sa are eating,kNHivduxQWg_0_14.avi,3
the guinea pigs ate the leaves,kNHivduxQWg_0_14.avi,6
the guinea pigs are eating,kNHivduxQWg_0_14.avi,5
two guinea pigs eat lettuce,kNHivduxQWg_0_14.avi,5
the guinea pigs ate blades of grass,kNHivduxQWg_0_14.avi,7
a man puts together a gun,ACK7SekJWts_140_150.avi,6
a man is adding a silencer to a gun,ACK7SekJWts_140_150.avi,9
a man is assembling a gun,ACK7SekJWts_140_150.avi,6
a man is assembling a silencerco 22 sparrow gun,ACK7SekJWts_140_150.avi,9
a man is fitting silencer on a pistol,ACK7SekJWts_140_150.avi,8
a man is putting a silencer on a pistol,ACK7SekJWts_140_150.avi,9
a man is putting a silencer on a pistol,ACK7SekJWts_140_150.avi,9
a man is putting a silencer onto a gun,ACK7SekJWts_140_150.avi,9
a man is putting together a gun,ACK7SekJWts_140_150.avi,7
a man modifies the barrel of a gun,ACK7SekJWts_140_150.avi,8
a man put a gun barrel together,ACK7SekJWts_140_150.avi,7
a man puts a silencer on a handgun,ACK7SekJWts_140_150.avi,8
a person is placing a silencer on a pistol,ACK7SekJWts_140_150.avi,9
someone is assembling a gun,ACK7SekJWts_140_150.avi,5
the man is putting a gun together,ACK7SekJWts_140_150.avi,7
the man put his gun barrel together,ACK7SekJWts_140_150.avi,7
a man is playing a violin on a stage,_QJbjKkfdcs_52_57.avi,9
a man is playing a violin,_QJbjKkfdcs_52_57.avi,6
a man is playing a violin,_QJbjKkfdcs_52_57.avi,6
a man is playing a violin,_QJbjKkfdcs_52_57.avi,6
a man is playing a violin,_QJbjKkfdcs_52_57.avi,6
a man is playing a violin,_QJbjKkfdcs_52_57.avi,6
a man is playing the violin,_QJbjKkfdcs_52_57.avi,6
a man is playing the violin,_QJbjKkfdcs_52_57.avi,6
a man is playing violin,_QJbjKkfdcs_52_57.avi,5
a man is playing violin,_QJbjKkfdcs_52_57.avi,5
a man is playing violin,_QJbjKkfdcs_52_57.avi,5
a man is playing violin,_QJbjKkfdcs_52_57.avi,5
a man plays a violin,_QJbjKkfdcs_52_57.avi,5
a man plays the violen,_QJbjKkfdcs_52_57.avi,5
a man plays the violin,_QJbjKkfdcs_52_57.avi,5
the man is playing the violin,_QJbjKkfdcs_52_57.avi,6
the man played his violin,_QJbjKkfdcs_52_57.avi,5
the man played the violin while the lady sang,_QJbjKkfdcs_52_57.avi,9
the wolves and bear are chasing each other,2jXxtQRy47A_30_38.avi,8
a black bear is defending her cubs against wolves,2jXxtQRy47A_30_38.avi,9
a bear chases wolfs away,2jXxtQRy47A_30_38.avi,5
a bear and wolves fight,2jXxtQRy47A_30_38.avi,5
a bear is chasing a wolf,2jXxtQRy47A_30_38.avi,6
wolves are hunting a pig,2jXxtQRy47A_30_38.avi,5
a wolf encounters a bear,2jXxtQRy47A_30_38.avi,5
a bear is protecting her cub from wolves,2jXxtQRy47A_30_38.avi,8
a wolf and a bear fight,2jXxtQRy47A_30_38.avi,6
a bear is fighting wolves,2jXxtQRy47A_30_38.avi,5
a bear is running from two dogs,2jXxtQRy47A_30_38.avi,7
a bear is chasing a wolf,2jXxtQRy47A_30_38.avi,6
the wolves harassed the bear,2jXxtQRy47A_30_38.avi,5
the bear is chasing the wolves,2jXxtQRy47A_30_38.avi,6
wolves are circling a bear and her cub,2jXxtQRy47A_30_38.avi,8
a wolf and a bear run around,2jXxtQRy47A_30_38.avi,7
the wolves surrounded the bear,2jXxtQRy47A_30_38.avi,5
a women preps a salmon meal,QTAqjSbMkXU_65_75.avi,6
a man is preparing salmon to cook,QTAqjSbMkXU_65_75.avi,7
a person placing fish in a tray,QTAqjSbMkXU_65_75.avi,7
a woman is putting fish in a dish,QTAqjSbMkXU_65_75.avi,8
a woman is seasoning salmon in a dish,QTAqjSbMkXU_65_75.avi,8
fish being placed in seasonings,QTAqjSbMkXU_65_75.avi,5
fish is being placed on a casserole dish,QTAqjSbMkXU_65_75.avi,8
lady preparing salmon in dish,QTAqjSbMkXU_65_75.avi,5
salmon is being placed in a baking dish,QTAqjSbMkXU_65_75.avi,8
the lady laid the meat in the spice mixture,QTAqjSbMkXU_65_75.avi,9
the woman is preparing a salmon dish,QTAqjSbMkXU_65_75.avi,7
a person whisks,PeUHy0A1GF0_28_32.avi,3
a woman mixes a bowl,PeUHy0A1GF0_28_32.avi,5
manas masalo panima nakhi halave che,PeUHy0A1GF0_28_32.avi,6
a chef whisks a food mixture,PeUHy0A1GF0_28_32.avi,6
someone is mixing seasonings with water,PeUHy0A1GF0_28_32.avi,6
a woman is adding water to flour,PeUHy0A1GF0_28_32.avi,7
"someone is adding, and stirring some ingredients",PeUHy0A1GF0_28_32.avi,7
a woman is mixing oil and water,PeUHy0A1GF0_28_32.avi,7
someoen is mixing ingrediants,PeUHy0A1GF0_28_32.avi,4
a woman is stirring some liquid,PeUHy0A1GF0_28_32.avi,6
the woman is mixing a liquid,PeUHy0A1GF0_28_32.avi,6
a woman beats an egg mixture,PeUHy0A1GF0_28_32.avi,6
the lady whisked the wet ingredients,PeUHy0A1GF0_28_32.avi,6
a woman slices fish,0lh_UWF9ZP4_183_190.avi,4
a woman is slicing fish,0lh_UWF9ZP4_183_190.avi,5
a woman is slicing a meat into pieces,0lh_UWF9ZP4_183_190.avi,8
a woman is slicing fish,0lh_UWF9ZP4_183_190.avi,5
a woman is cutting fish,0lh_UWF9ZP4_183_190.avi,5
a woman is cutting tuna into slices,0lh_UWF9ZP4_183_190.avi,7
a woman is slicing tuna to make sushi,0lh_UWF9ZP4_183_190.avi,8
a woman is slicing some tuna,0lh_UWF9ZP4_183_190.avi,6
a woman is cutting raw fish,0lh_UWF9ZP4_183_190.avi,6
a woman is slicing meat,0lh_UWF9ZP4_183_190.avi,5
a woman is cutting meat,0lh_UWF9ZP4_183_190.avi,5
the lady sliced the raw meat,0lh_UWF9ZP4_183_190.avi,6
the woman is slicing raw fish,0lh_UWF9ZP4_183_190.avi,6
a woman is slicing a tuna steak into strips,0lh_UWF9ZP4_183_190.avi,9
a woman cuts up some meat,0lh_UWF9ZP4_183_190.avi,6
the lady cut the raw fish,0lh_UWF9ZP4_183_190.avi,6
a baby is drinking at the table,229NvV0SRHw_0_5.avi,7
a baby drinks her juice,229NvV0SRHw_0_5.avi,5
a baby girl is drinking milk,229NvV0SRHw_0_5.avi,6
a baby is drinking from a cup,229NvV0SRHw_0_5.avi,7
a baby is drinking from a cup,229NvV0SRHw_0_5.avi,7
a girl is drinking,229NvV0SRHw_0_5.avi,4
a little girl drinks from her cup,229NvV0SRHw_0_5.avi,7
a little girl is drinking from her cup,229NvV0SRHw_0_5.avi,8
a toddler drinks from a cup,229NvV0SRHw_0_5.avi,6
a young girl is drinking from a cup,229NvV0SRHw_0_5.avi,8
the baby is drinking from her sippy cup,229NvV0SRHw_0_5.avi,8
the girl drank from her sippy cup,229NvV0SRHw_0_5.avi,7
the girl took a drink from her cup,229NvV0SRHw_0_5.avi,8
garlic and pepper are being mixed,Sq7Vt6KC9Yg_17_35.avi,6
a chef blends a spicy marinade,Sq7Vt6KC9Yg_17_35.avi,6
a cook is putting some ingredients in a blender,Sq7Vt6KC9Yg_17_35.avi,9
a man is preparing ingredients to cook something,Sq7Vt6KC9Yg_17_35.avi,8
a person blends together multiple ingredients in a blender,Sq7Vt6KC9Yg_17_35.avi,9
a person is blending a pepper mixture,Sq7Vt6KC9Yg_17_35.avi,7
a person is placing ingredients into a blender,Sq7Vt6KC9Yg_17_35.avi,8
food ingredients are added to a blender,Sq7Vt6KC9Yg_17_35.avi,7
food is being blended in a blender,Sq7Vt6KC9Yg_17_35.avi,7
ingrediants are being mixed in a blender,Sq7Vt6KC9Yg_17_35.avi,7
ingredients are being put in a blender,Sq7Vt6KC9Yg_17_35.avi,7
several ingredients are being added to a blender,Sq7Vt6KC9Yg_17_35.avi,8
someone put the vegetable mixture into a blender,Sq7Vt6KC9Yg_17_35.avi,8
the cook is placing ingredients into a blender,Sq7Vt6KC9Yg_17_35.avi,8
vegetables and sauces are liquidized in a blender,Sq7Vt6KC9Yg_17_35.avi,8
a man is running,a28s_wyqkyc_68_77.avi,4
a man is running on the road,a28s_wyqkyc_68_77.avi,7
a man is running down a street,a28s_wyqkyc_68_77.avi,7
a man is running on road,a28s_wyqkyc_68_77.avi,6
a man runs down a road,a28s_wyqkyc_68_77.avi,6
a man is running,a28s_wyqkyc_68_77.avi,4
a man is running,a28s_wyqkyc_68_77.avi,4
a man is running in slow motion,a28s_wyqkyc_68_77.avi,7
a man ran down the road in a suit,a28s_wyqkyc_68_77.avi,9
the man is running,a28s_wyqkyc_68_77.avi,4
a man slowly runs down a road,a28s_wyqkyc_68_77.avi,7
the man ran down the road,a28s_wyqkyc_68_77.avi,6
a kitten tags a small dog,CTIKmoEigCI_3_30.avi,6
a cat is playing with a puppy,CTIKmoEigCI_3_30.avi,7
a cat is tapping a dog,CTIKmoEigCI_3_30.avi,6
a cat is tapping a dogs head,CTIKmoEigCI_3_30.avi,7
a cat is teasing a dog,CTIKmoEigCI_3_30.avi,6
a cat is touching a dog with its paw,CTIKmoEigCI_3_30.avi,9
a cat is trying to touch a dog,CTIKmoEigCI_3_30.avi,8
a cat repeatedly taps a dog with its paws,CTIKmoEigCI_3_30.avi,9
a cat touches a dog,CTIKmoEigCI_3_30.avi,5
the cat is trying the get the dog's attention,CTIKmoEigCI_3_30.avi,9
the cat teased the dog by touching his head,CTIKmoEigCI_3_30.avi,9
the cat teased the dog by touching its head,CTIKmoEigCI_3_30.avi,9
a slow loris hanging on a cord,FHwC2THZJfA_0_10.avi,7
a loris is swinging,FHwC2THZJfA_0_10.avi,4
a sloth is hanging from some string,FHwC2THZJfA_0_10.avi,7
a animal is hanging from a string,FHwC2THZJfA_0_10.avi,7
a slow loris is hanging on a rope,FHwC2THZJfA_0_10.avi,8
a loris is hanging on a rope,FHwC2THZJfA_0_10.avi,7
a furry animal hangs on a rope,FHwC2THZJfA_0_10.avi,7
a monkey is hanging from some string,FHwC2THZJfA_0_10.avi,7
a animal is hanging on a string,FHwC2THZJfA_0_10.avi,7
a loris is swinging from a rope,FHwC2THZJfA_0_10.avi,7
the animal dangled from the ceiling on a rope,FHwC2THZJfA_0_10.avi,9
the animal is hanging on a rope,FHwC2THZJfA_0_10.avi,7
a slow lori hangs on some wires,FHwC2THZJfA_0_10.avi,7
the mammal hung from the rope,FHwC2THZJfA_0_10.avi,6
a person is cutting a piece of paper,s8utHZYTNTs_35_42.avi,8
a person cuts a circle from paper,s8utHZYTNTs_35_42.avi,7
a woman is cutting papers,s8utHZYTNTs_35_42.avi,5
someone is cutting paper with scissors,s8utHZYTNTs_35_42.avi,6
someone is making a paper cone,s8utHZYTNTs_35_42.avi,6
a person cuts a pink paper,s8utHZYTNTs_35_42.avi,6
the person is using scissors to cut paper,s8utHZYTNTs_35_42.avi,8
someone is cutting a piece of paper with scissors,s8utHZYTNTs_35_42.avi,9
a person cuts some paper,s8utHZYTNTs_35_42.avi,5
a girl is singing,nMBSDpB3WB8_5_14.avi,4
a woman is singing,nMBSDpB3WB8_5_14.avi,4
a girl is singing,nMBSDpB3WB8_5_14.avi,4
a woman sings into a microphone,nMBSDpB3WB8_5_14.avi,6
carrie underwood is singing,nMBSDpB3WB8_5_14.avi,4
a woman is singing on stage,nMBSDpB3WB8_5_14.avi,6
a woman is singing into a microphone,nMBSDpB3WB8_5_14.avi,7
a woman is singing into a microphone,nMBSDpB3WB8_5_14.avi,7
a woman sings into a microphone,nMBSDpB3WB8_5_14.avi,6
a girl is singing on stage,nMBSDpB3WB8_5_14.avi,6
a girl is singing,nMBSDpB3WB8_5_14.avi,4
a woman is singing on stage,nMBSDpB3WB8_5_14.avi,6
carrie underwood sang a song in concert,nMBSDpB3WB8_5_14.avi,7
the woman is singing,nMBSDpB3WB8_5_14.avi,4
a woman sings,nMBSDpB3WB8_5_14.avi,3
carrie sang a song on stage,nMBSDpB3WB8_5_14.avi,6
a pair of zebras are playing with each other,vub04F8CWng_32_41.avi,9
a pair of zebras is nuzzling,vub04F8CWng_32_41.avi,6
the two zebras nuzzled each other,vub04F8CWng_32_41.avi,6
the zebras are playing,vub04F8CWng_32_41.avi,4
the zebras nuzzled each other,vub04F8CWng_32_41.avi,5
two zebra are rubbing each other faces,vub04F8CWng_32_41.avi,7
two zebra are rubbing their heads together,vub04F8CWng_32_41.avi,7
two zebras are nudging each other with their heads,vub04F8CWng_32_41.avi,9
two zebras are nuzzling each other,vub04F8CWng_32_41.avi,6
two zebras are nuzzling,vub04F8CWng_32_41.avi,4
two zebras are nuzzling,vub04F8CWng_32_41.avi,4
two zebras are playing with each other,vub04F8CWng_32_41.avi,7
two zebras are playing with each other,vub04F8CWng_32_41.avi,7
two zebras are rubbing heads,vub04F8CWng_32_41.avi,5
two zebras are socializing,vub04F8CWng_32_41.avi,4
two zebras are stroking each other with their heads,vub04F8CWng_32_41.avi,9
two zebras groom each other,vub04F8CWng_32_41.avi,5
two zebras rub their heads against one another,vub04F8CWng_32_41.avi,8
zebras are playing,vub04F8CWng_32_41.avi,3
zebras are rubbing their heads together,vub04F8CWng_32_41.avi,6
a gorilla entertains a crowd,7EOqi_6rnkg_36_44.avi,5
a gorilla is playing bongos,7EOqi_6rnkg_36_44.avi,5
a man on ape suit is beating drums,7EOqi_6rnkg_36_44.avi,8
the ape is disrupting the store,7EOqi_6rnkg_36_44.avi,6
a boy bangs on the window,AzMrltkXGJk_0_10.avi,6
a boy is looking out a window,AzMrltkXGJk_0_10.avi,7
a boy is looking out a window,AzMrltkXGJk_0_10.avi,7
a boy is looking out the window,AzMrltkXGJk_0_10.avi,7
a boy is playing with a glass window,AzMrltkXGJk_0_10.avi,8
a small boy is looking out side,AzMrltkXGJk_0_10.avi,7
a toddler tries to open a window,AzMrltkXGJk_0_10.avi,7
a young boy is standing next to a window,AzMrltkXGJk_0_10.avi,9
the baby is looking out the window,AzMrltkXGJk_0_10.avi,7
the boy looked out the window,AzMrltkXGJk_0_10.avi,6
the little boy looked out the window,AzMrltkXGJk_0_10.avi,7
a woman is dancing,gtixLEvO2Us_0_6.avi,4
a girl is sitting on stairs doing dance moves,gtixLEvO2Us_0_6.avi,9
a girl shook her body on stage,gtixLEvO2Us_0_6.avi,7
a woman dances while sitting on the stairs,gtixLEvO2Us_0_6.avi,8
a woman is dancing,gtixLEvO2Us_0_6.avi,4
a woman is dancing,gtixLEvO2Us_0_6.avi,4
a woman is dancing,gtixLEvO2Us_0_6.avi,4
a woman is doing some dance steps,gtixLEvO2Us_0_6.avi,7
a woman is swinging her arms,gtixLEvO2Us_0_6.avi,6
the girl danced on stage,gtixLEvO2Us_0_6.avi,5
the woman is dancing,gtixLEvO2Us_0_6.avi,4
a young man is playing a guitar,hoinj6vyQ2g_8_16.avi,7
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
a man is playing guitar,hoinj6vyQ2g_8_16.avi,5
a man is playing the guitar while seated,hoinj6vyQ2g_8_16.avi,8
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
a man is playing guitar,hoinj6vyQ2g_8_16.avi,5
a man is playing the guitar,hoinj6vyQ2g_8_16.avi,6
someone is playing guitar,hoinj6vyQ2g_8_16.avi,4
a man is playing a guitar,hoinj6vyQ2g_8_16.avi,6
the man played his guitar,hoinj6vyQ2g_8_16.avi,5
the man is playing the guitar,hoinj6vyQ2g_8_16.avi,6
a man plays the guitar,hoinj6vyQ2g_8_16.avi,5
the man played his guitar,hoinj6vyQ2g_8_16.avi,5
a woman is painting her lips,O9yLRzpPp44_167_190.avi,6
a woman is painting her lips,O9yLRzpPp44_167_190.avi,6
a woman is applying lipstick,O9yLRzpPp44_167_190.avi,5
a teenage girl is putting on lip gloss,O9yLRzpPp44_167_190.avi,8
a woman is applying lipstick,O9yLRzpPp44_167_190.avi,5
a woman applies lipstick,O9yLRzpPp44_167_190.avi,4
a woman is putting on lip color,O9yLRzpPp44_167_190.avi,7
a girl is putting on makeup,O9yLRzpPp44_167_190.avi,6
a woman is applying makeup,O9yLRzpPp44_167_190.avi,5
the woman is applying lip gloss,O9yLRzpPp44_167_190.avi,6
an hispanic girl is applying lipstick,O9yLRzpPp44_167_190.avi,6
a woman puts on lipstick,O9yLRzpPp44_167_190.avi,5
a man playing drums,Z3m9V8qPXhQ_13_24.avi,4
a band percussionist plays,Z3m9V8qPXhQ_13_24.avi,4
a drummer plays a drum kit,Z3m9V8qPXhQ_13_24.avi,6
a guy is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man is drumming on stage,Z3m9V8qPXhQ_13_24.avi,6
a man is performing drums on a stage,Z3m9V8qPXhQ_13_24.avi,8
a man is playing drums on a stage,Z3m9V8qPXhQ_13_24.avi,8
a man is playing drums on the stage,Z3m9V8qPXhQ_13_24.avi,8
a man is playing drums,Z3m9V8qPXhQ_13_24.avi,5
a man is playing drums,Z3m9V8qPXhQ_13_24.avi,5
a man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
a man plays the drums at a concert,Z3m9V8qPXhQ_13_24.avi,8
a man plays the drums,Z3m9V8qPXhQ_13_24.avi,5
the man is playing the drums,Z3m9V8qPXhQ_13_24.avi,6
the man played his drums,Z3m9V8qPXhQ_13_24.avi,5
the man played his drums,Z3m9V8qPXhQ_13_24.avi,5
a man rides a street bike through the town,uO7Eysrs8_k_80_90.avi,9
a man is riding a bike on the road,uO7Eysrs8_k_80_90.avi,9
a man is riding a motor-cycle in the street,uO7Eysrs8_k_80_90.avi,9
a man is riding a motorcycle through a town,uO7Eysrs8_k_80_90.avi,9
a man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is riding his motor bike,uO7Eysrs8_k_80_90.avi,7
a man is riding on motor bike,uO7Eysrs8_k_80_90.avi,7
a man rides a motorcycle,uO7Eysrs8_k_80_90.avi,5
a man rides his motorcycle through the city streets,uO7Eysrs8_k_80_90.avi,9
a man rode a motorcycle,uO7Eysrs8_k_80_90.avi,5
a man rode his motorcycle through town,uO7Eysrs8_k_80_90.avi,7
a person rides a bike through the neighborhood,uO7Eysrs8_k_80_90.avi,8
the man is riding a motorcycle,uO7Eysrs8_k_80_90.avi,6
a man is dancing onstage,dMH0bHeiRNg_3_14.avi,5
a man dances on a stage,dMH0bHeiRNg_3_14.avi,6
a man dances,dMH0bHeiRNg_3_14.avi,3
a man in a spotlight is dancing,dMH0bHeiRNg_3_14.avi,7
a man is dancing on a stage,dMH0bHeiRNg_3_14.avi,7
a man is dancing on a stage,dMH0bHeiRNg_3_14.avi,7
a man is dancing on a stage,dMH0bHeiRNg_3_14.avi,7
a man is dancing on a stage,dMH0bHeiRNg_3_14.avi,7
a man is dancing on a stage,dMH0bHeiRNg_3_14.avi,7
a man is dancing on stage,dMH0bHeiRNg_3_14.avi,6
a man is dancing on stage,dMH0bHeiRNg_3_14.avi,6
a man is dancing to elvis presley music,dMH0bHeiRNg_3_14.avi,8
a man is dancing,dMH0bHeiRNg_3_14.avi,4
a man is dancing,dMH0bHeiRNg_3_14.avi,4
a man is dancing,dMH0bHeiRNg_3_14.avi,4
the man danced on stage,dMH0bHeiRNg_3_14.avi,5
the man did a funny dance on the stage,dMH0bHeiRNg_3_14.avi,9
the man is dancing,dMH0bHeiRNg_3_14.avi,4
a man ties a noose,MW21lp833Vo_143_149.avi,5
a man is tying a noose,MW21lp833Vo_143_149.avi,6
a man binding a knot,MW21lp833Vo_143_149.avi,5
a man ties a noose,MW21lp833Vo_143_149.avi,5
a man is preparing a hanging rope,MW21lp833Vo_143_149.avi,7
a man makes a noose,MW21lp833Vo_143_149.avi,5
a man is tying a noose,MW21lp833Vo_143_149.avi,6
a man is making a noose,MW21lp833Vo_143_149.avi,6
a man is tying a noose,MW21lp833Vo_143_149.avi,6
the man is making a hangman's noose,MW21lp833Vo_143_149.avi,7
a man winds up some rope,MW21lp833Vo_143_149.avi,6
someone is rolling dough into balls with their hands,jD4o_Lmy6bU_117_137.avi,9
a person is rolling dough,jD4o_Lmy6bU_117_137.avi,5
a chef is rolling dough,jD4o_Lmy6bU_117_137.avi,5
a woman is rolling dough in her hands,jD4o_Lmy6bU_117_137.avi,8
a woman is making some food,jD4o_Lmy6bU_117_137.avi,6
a woman is rolling bread dough into balls,jD4o_Lmy6bU_117_137.avi,8
a woman is balling dough,jD4o_Lmy6bU_117_137.avi,5
someone is kneeding dough,jD4o_Lmy6bU_117_137.avi,4
